Date,Property,LOB,Total_Revenue,RevPOR,RevPAR
2022-01-12,Kansas City,Attractions,3538.53,114.14612903225807,31.59401785714286
2022-01-12,Kansas City,Food and Beverage,5636.77,21.190864661654135,50.32830357142858
2022-01-12,Kansas City,Retail,2346.65,26.97298850574713,20.952232142857145
2022-01-12,Manteca,Attractions,5577.9400000000005,56.91775510204082,13.124564705882355
2022-01-12,Manteca,Food and Beverage,12059.14,22.79610586011342,28.374447058823527
2022-01-12,Manteca,Retail,2869.84,32.245393258426965,6.752564705882353
2022-01-12,Mason,Attractions,7690.46,109.86371428571428,19.178204488778054
2022-01-12,Mason,Food and Beverage,10552.4,18.51298245614035,26.315211970074813
2022-01-12,Mason,Retail,3424.53,29.269487179487182,8.53997506234414
2022-01-12,Minnesota,Attractions,2393.0,99.70833333333333,5.923267326732673
2022-01-12,Minnesota,Food and Beverage,4536.78,19.22364406779661,11.229653465346534
2022-01-12,Minnesota,Retail,818.2,28.21379310344828,2.0252475247524755
2022-01-12,New England,Attractions,94508.58,647.3190410958904,291.69314814814817
2022-01-12,New England,Food and Beverage,21011.92,26.69875476493011,64.8516049382716
2022-01-12,New England,Retail,4775.91,27.6064161849711,14.740462962962962
2022-01-12,Poconos,Attractions,16707.29,69.61370833333334,41.66406483790524
2022-01-12,Poconos,Food and Beverage,22918.52,21.580527306967987,57.15341645885287
2022-01-12,Poconos,Retail,7573.57,31.425601659751035,18.886708229426432
2022-01-12,Sandusky,Attractions,4761.47,122.08897435897437,19.594526748971195
2022-01-12,Sandusky,Food and Beverage,7764.52,21.099239130434785,31.952757201646094
2022-01-12,Sandusky,Retail,4200.22,37.17008849557522,17.28485596707819
2022-01-12,Scottsdale,Attractions,4733.03,52.01131868131868,18.064999999999998
2022-01-12,Scottsdale,Food and Beverage,13613.37,24.528594594594598,51.959427480916034
2022-01-12,Scottsdale,Retail,3448.73,34.14584158415842,13.163091603053434
2022-01-12,Southern California,Attractions,3041.46,116.97923076923077,6.310082987551867
2022-01-12,Southern California,Food and Beverage,8502.25,25.76439393939394,17.639522821576765
2022-01-12,Southern California,Retail,1293.29,22.29810344827586,2.683174273858921
2022-01-12,Traverse City,Attractions,7917.120000000001,102.81974025974027,40.393469387755104
2022-01-12,Traverse City,Food and Beverage,9392.84,21.25076923076923,47.92265306122449
2022-01-12,Traverse City,Retail,4178.59,36.978672566371685,21.319336734693877
2022-01-12,Williamsburg,Attractions,6364.7699999999995,53.485462184873946,17.48563186813187
2022-01-12,Williamsburg,Food and Beverage,10435.59,19.077861060329067,28.669203296703298
2022-01-12,Williamsburg,Retail,3813.36,28.457910447761193,10.476263736263737
2022-01-12,Wisconsin Dells,Attractions,3865.5099999999998,161.06291666666667,25.264771241830065
2022-01-12,Wisconsin Dells,Food and Beverage,4258.15,18.354094827586206,27.831045751633983
2022-01-12,Wisconsin Dells,Retail,1515.29,36.07833333333333,9.903856209150327
2022-01-13,Atlanta,Attractions,6383.12,75.0955294117647,20.009780564263323
2022-01-13,Atlanta,Food and Beverage,13293.17,27.751920668058457,41.671379310344825
2022-01-13,Atlanta,Retail,3666.53,37.035656565656566,11.493824451410658
2022-01-13,Colorado,Attractions,1426.02,20.084788732394365,6.120257510729614
2022-01-13,Colorado,Food and Beverage,11213.4,27.349756097560974,48.126180257510725
2022-01-13,Colorado,Retail,3340.1,24.203623188405796,14.335193133047209
2022-01-13,Concord,Attractions,10144.25,74.0456204379562,28.100415512465375
2022-01-13,Concord,Food and Beverage,13486.0,23.29188255613126,37.35734072022161
2022-01-13,Concord,Retail,3863.45,30.662301587301585,10.702077562326869
2022-01-13,Grand Mound,Attractions,13841.25,94.80308219178082,34.777010050251256
2022-01-13,Grand Mound,Food and Beverage,25270.68,27.202023681377828,63.49417085427136
2022-01-13,Grand Mound,Retail,6827.49,32.667416267942585,17.154497487437187
2022-01-13,Grapevine,Attractions,9943.31,109.26714285714286,18.27814338235294
2022-01-13,Grapevine,Food and Beverage,12542.88,21.295212224108656,23.05676470588235
2022-01-13,Grapevine,Retail,3873.82,29.798615384615385,7.120992647058824
2022-01-13,Gurnee,Attractions,5016.92,83.61533333333334,17.359584775086507
2022-01-13,Gurnee,Food and Beverage,8626.57,27.1275786163522,29.849723183391003
2022-01-13,Gurnee,Retail,2244.85,32.06928571428571,7.767647058823529
2022-01-13,Kansas City,Attractions,3438.16,107.4425,30.697857142857142
2022-01-13,Kansas City,Food and Beverage,5895.42,20.98014234875445,52.63767857142857
2022-01-13,Kansas City,Retail,1548.16,22.437101449275364,13.822857142857144
2022-01-13,Manteca,Attractions,4619.51,51.32788888888889,10.869435294117647
2022-01-13,Manteca,Food and Beverage,10853.65,24.065742793791575,25.538
2022-01-13,Manteca,Retail,2781.45,33.92012195121951,6.544588235294118
2022-01-13,Mason,Attractions,12361.0,94.3587786259542,30.825436408977556
2022-01-13,Mason,Food and Beverage,21833.11,28.465593220338985,54.44665835411472
2022-01-13,Mason,Retail,5985.15,34.397413793103446,14.925561097256857
2022-01-13,Minnesota,Attractions,3948.82,101.25179487179487,9.77430693069307
2022-01-13,Minnesota,Food and Beverage,12242.81,29.28901913875598,30.30398514851485
2022-01-13,Minnesota,Retail,2517.5,31.46875,6.231435643564357
2022-01-13,New England,Attractions,130533.77,532.7908979591837,402.8820061728395
2022-01-13,New England,Food and Beverage,27627.08,30.19353005464481,85.26876543209877
2022-01-13,New England,Retail,7269.99,33.348577981651374,22.43824074074074
2022-01-13,Poconos,Attractions,20187.43,73.94663003663004,50.342718204488776
2022-01-13,Poconos,Food and Beverage,25301.6,22.351236749116605,63.096259351620944
2022-01-13,Poconos,Retail,8354.95,32.89350393700788,20.835286783042395
2022-01-13,Sandusky,Attractions,10906.01,131.3977108433735,44.88069958847737
2022-01-13,Sandusky,Food and Beverage,11425.69,20.77398181818182,47.019300411522636
2022-01-13,Sandusky,Retail,3006.22,28.360566037735847,12.371275720164608
2022-01-13,Scottsdale,Attractions,5324.43,53.78212121212122,20.322251908396947
2022-01-13,Scottsdale,Food and Beverage,19497.85,34.02766143106457,74.4192748091603
2022-01-13,Scottsdale,Retail,3961.7,34.15258620689655,15.120992366412214
2022-01-13,Southern California,Attractions,4521.44,113.03599999999999,9.380580912863069
2022-01-13,Southern California,Food and Beverage,6659.15,22.650170068027208,13.815663900414936
2022-01-13,Southern California,Retail,2688.52,35.375263157894736,5.577842323651452
2022-01-13,Traverse City,Attractions,8353.11,108.48194805194807,42.61790816326531
2022-01-13,Traverse City,Food and Beverage,11640.77,22.825039215686274,59.39168367346939
2022-01-13,Traverse City,Retail,4453.84,33.23761194029851,22.723673469387755
2022-01-13,Williamsburg,Attractions,12130.99,65.57291891891892,33.3268956043956
2022-01-13,Williamsburg,Food and Beverage,14344.46,20.940817518248174,39.40785714285714
2022-01-13,Williamsburg,Retail,5078.24,31.15484662576687,13.95120879120879
2022-01-13,Wisconsin Dells,Attractions,3434.4700000000003,180.76157894736843,22.44751633986928
2022-01-13,Wisconsin Dells,Food and Beverage,4951.86,18.477089552238805,32.36509803921568
2022-01-13,Wisconsin Dells,Retail,1488.31,31.666170212765955,9.72751633986928
2022-01-14,Atlanta,Attractions,7731.43,36.29779342723005,18.811265206812653
2022-01-14,Atlanta,Food and Beverage,33066.86,30.308762603116406,80.45464720194647
2022-01-14,Atlanta,Retail,6794.0,35.2020725388601,16.530413625304135
2022-01-14,Colorado,Attractions,19615.62,104.33840425531915,63.07273311897106
2022-01-14,Colorado,Food and Beverage,23803.91,29.643723536737234,76.53990353697749
2022-01-14,Colorado,Retail,7832.99,29.783231939163496,25.186463022508036
2022-01-14,Concord,Attractions,14217.36,72.16934010152285,35.36656716417911
2022-01-14,Concord,Food and Beverage,25015.170000000002,26.221352201257865,62.22679104477612
2022-01-14,Concord,Retail,7728.23,31.037068273092366,19.22445273631841
2022-01-14,Grand Mound,Attractions,21072.97,115.15284153005464,52.9471608040201
2022-01-14,Grand Mound,Food and Beverage,33091.65,26.92567127746135,83.14484924623116
2022-01-14,Grand Mound,Retail,8340.24,31.120298507462685,20.95537688442211
2022-01-14,Grapevine,Attractions,15341.89,90.24641176470588,25.358495867768593
2022-01-14,Grapevine,Food and Beverage,33261.88,22.550427118644066,54.97831404958677
2022-01-14,Grapevine,Retail,7017.42,34.39911764705882,11.599041322314049
2022-01-14,Gurnee,Attractions,10622.63,89.26579831932773,32.09253776435045
2022-01-14,Gurnee,Food and Beverage,18977.85,25.75013568521031,57.334894259818725
2022-01-14,Gurnee,Retail,5980.36,34.76953488372093,18.067552870090633
2022-01-14,Kansas City,Attractions,2708.7799999999997,61.56318181818181,10.749126984126983
2022-01-14,Kansas City,Food and Beverage,9224.86,22.282270531400968,36.606587301587304
2022-01-14,Kansas City,Retail,4253.72,35.15471074380166,16.879841269841272
2022-01-14,Manteca,Attractions,8900.4,54.27073170731707,20.942117647058822
2022-01-14,Manteca,Food and Beverage,16646.59,27.20031045751634,39.16844705882353
2022-01-14,Manteca,Retail,3481.59,29.505000000000003,8.191976470588235
2022-01-14,Mason,Attractions,18891.329999999998,114.49290909090908,47.11054862842892
2022-01-14,Mason,Food and Beverage,30387.83,23.250061208875287,75.7801246882793
2022-01-14,Mason,Retail,10802.06,31.677595307917887,26.937805486284287
2022-01-14,Minnesota,Attractions,3398.4,35.77263157894737,8.411881188118812
2022-01-14,Minnesota,Food and Beverage,24296.99,25.656800422386485,60.14106435643565
2022-01-14,Minnesota,Retail,5142.92,34.28613333333333,12.73
2022-01-14,New England,Attractions,187862.29,626.2076333333333,579.8218827160495
2022-01-14,New England,Food and Beverage,39495.75,31.470717131474103,121.90046296296296
2022-01-14,New England,Retail,8246.37,28.53415224913495,25.451759259259262
2022-01-14,Poconos,Attractions,24466.379999999997,84.95270833333332,61.01341645885286
2022-01-14,Poconos,Food and Beverage,32386.71,23.19964899713467,80.76486284289277
2022-01-14,Poconos,Retail,13080.27,39.63718181818182,32.61912718204489
2022-01-14,Sandusky,Attractions,11806.87,114.62980582524273,43.567785977859785
2022-01-14,Sandusky,Food and Beverage,17720.37,23.91412955465587,65.38881918819187
2022-01-14,Sandusky,Retail,8222.0,34.54621848739496,30.339483394833948
2022-01-14,Scottsdale,Attractions,9039.63,54.12952095808383,28.69723809523809
2022-01-14,Scottsdale,Food and Beverage,22989.31,25.402552486187847,72.98193650793651
2022-01-14,Scottsdale,Retail,5645.47,35.065031055900626,17.922126984126987
2022-01-14,Southern California,Attractions,8372.45,117.9218309859155,16.35244140625
2022-01-14,Southern California,Food and Beverage,16169.73,25.464141732283466,31.58150390625
2022-01-14,Southern California,Retail,4031.34,26.348627450980395,7.8737109375
2022-01-14,Traverse City,Attractions,10615.63,108.3227551020408,47.39120535714285
2022-01-14,Traverse City,Food and Beverage,23774.54,41.56388111888112,106.13633928571429
2022-01-14,Traverse City,Retail,6519.98,39.04179640718563,29.10705357142857
2022-01-14,Williamsburg,Attractions,15178.57,63.50866108786611,41.699368131868134
2022-01-14,Williamsburg,Food and Beverage,24369.19,23.938300589390963,66.94832417582417
2022-01-14,Williamsburg,Retail,8165.18,29.79992700729927,22.431813186813187
2022-01-14,Wisconsin Dells,Attractions,4075.63,62.702,13.275667752442997
2022-01-14,Wisconsin Dells,Food and Beverage,13488.69,24.979055555555558,43.937100977198696
2022-01-14,Wisconsin Dells,Retail,2471.47,28.08488636363636,8.050390879478826
2022-01-15,Atlanta,Attractions,32852.93,94.95066473988439,79.93413625304136
2022-01-15,Atlanta,Food and Beverage,56389.92,30.547085590465873,137.2017518248175
2022-01-15,Atlanta,Retail,18675.0,41.685267857142854,45.43795620437956
2022-01-15,Colorado,Attractions,18052.54,76.81931914893617,58.04675241157557
2022-01-15,Colorado,Food and Beverage,33851.68,27.52169105691057,108.847845659164
2022-01-15,Colorado,Retail,11615.89,31.394297297297296,37.35012861736334
2022-01-15,Concord,Attractions,13155.77,58.73111607142857,32.7257960199005
2022-01-15,Concord,Food and Beverage,33289.88,32.071175337186894,82.81064676616914
2022-01-15,Concord,Retail,9196.5,36.933734939759034,22.87686567164179
2022-01-15,Grand Mound,Attractions,29598.96,124.3653781512605,74.36924623115577
2022-01-15,Grand Mound,Food and Beverage,47430.83,32.59850859106529,119.17293969849247
2022-01-15,Grand Mound,Retail,12102.77,33.15827397260274,30.408969849246233
2022-01-15,Grapevine,Attractions,38738.1,138.35035714285715,64.0299173553719
2022-01-15,Grapevine,Food and Beverage,55828.31,24.680950486295313,92.27819834710743
2022-01-15,Grapevine,Retail,19413.31,44.221662870159456,32.08811570247934
2022-01-15,Gurnee,Attractions,20575.88,119.62720930232558,62.162779456193356
2022-01-15,Gurnee,Food and Beverage,29306.64,27.08561922365989,88.53969788519638
2022-01-15,Gurnee,Retail,7589.81,33.73248888888889,22.929939577039278
2022-01-15,Kansas City,Attractions,9356.6,115.51358024691359,37.12936507936508
2022-01-15,Kansas City,Food and Beverage,16151.0,34.733333333333334,64.09126984126983
2022-01-15,Kansas City,Retail,7692.14,38.07990099009901,30.52436507936508
2022-01-15,Manteca,Attractions,8266.41,30.616333333333333,19.450376470588235
2022-01-15,Manteca,Food and Beverage,27195.55,25.368983208955225,63.98952941176471
2022-01-15,Manteca,Retail,7808.76,31.360481927710843,18.37355294117647
2022-01-15,Mason,Attractions,26323.640000000003,130.96338308457712,65.64498753117208
2022-01-15,Mason,Food and Beverage,39516.65,26.736569688768608,98.54526184538653
2022-01-15,Mason,Retail,15513.8,35.17868480725623,38.687780548628425
2022-01-15,Minnesota,Attractions,14443.939999999999,78.07535135135134,35.75232673267326
2022-01-15,Minnesota,Food and Beverage,33223.31,27.07686226568867,82.23591584158416
2022-01-15,Minnesota,Retail,7148.41,33.5606103286385,17.69408415841584
2022-01-15,New England,Attractions,314154.25,710.756221719457,969.6118827160494
2022-01-15,New England,Food and Beverage,56803.61,34.46820995145631,175.31978395061728
2022-01-15,New England,Retail,13801.97,32.39899061032864,42.59867283950617
2022-01-15,Poconos,Attractions,28176.88,83.85976190476191,70.26653366583541
2022-01-15,Poconos,Food and Beverage,42511.05,26.241388888888892,106.01259351620948
2022-01-15,Poconos,Retail,15172.72,36.826990291262135,37.83720698254364
2022-01-15,Sandusky,Attractions,18937.64,139.24735294117647,69.88059040590406
2022-01-15,Sandusky,Food and Beverage,21637.16,27.216553459119496,79.8419188191882
2022-01-15,Sandusky,Retail,9073.08,39.79421052631579,33.48
2022-01-15,Scottsdale,Attractions,7160.65,29.712240663900413,22.73222222222222
2022-01-15,Scottsdale,Food and Beverage,37245.84,30.42960784313725,118.2407619047619
2022-01-15,Scottsdale,Retail,7921.2,34.742105263157896,25.146666666666665
2022-01-15,Southern California,Attractions,14835.17,121.59975409836066,28.97494140625
2022-01-15,Southern California,Food and Beverage,31268.38,29.141081081081083,61.0710546875
2022-01-15,Southern California,Retail,9039.82,32.75297101449275,17.6558984375
2022-01-15,Traverse City,Attractions,16856.43,145.31405172413793,75.25191964285715
2022-01-15,Traverse City,Food and Beverage,21516.08,25.135607476635517,96.05392857142859
2022-01-15,Traverse City,Retail,7833.48,36.776901408450705,34.97089285714286
2022-01-15,Williamsburg,Attractions,24357.1,87.93176895306858,66.91510989010989
2022-01-15,Williamsburg,Food and Beverage,31951.079999999998,23.951334332833582,87.7776923076923
2022-01-15,Williamsburg,Retail,13632.43,38.29334269662922,37.45173076923077
2022-01-15,Wisconsin Dells,Attractions,12404.99,161.10376623376624,40.407133550488595
2022-01-15,Wisconsin Dells,Food and Beverage,23479.99,25.521728260869565,76.48205211726385
2022-01-15,Wisconsin Dells,Retail,7085.44,35.605226130653264,23.079609120521173
2022-01-16,Atlanta,Attractions,18782.7,76.9782786885246,45.7
2022-01-16,Atlanta,Food and Beverage,45129.11,34.87566460587326,109.80318734793188
2022-01-16,Atlanta,Retail,13190.34,43.53247524752475,32.09328467153285
2022-01-16,Colorado,Attractions,14179.71,90.31662420382165,65.3442857142857
2022-01-16,Colorado,Food and Beverage,25888.8,26.995620437956205,119.30322580645161
2022-01-16,Colorado,Retail,8269.12,32.0508527131783,38.10654377880185
2022-01-16,Concord,Attractions,16574.86,84.13634517766498,51.63507788161994
2022-01-16,Concord,Food and Beverage,37582.22,34.86291280148423,117.07856697819315
2022-01-16,Concord,Retail,5695.27,33.90041666666667,17.742274143302183
2022-01-16,Grand Mound,Attractions,24204.3,152.22830188679245,76.11415094339623
2022-01-16,Grand Mound,Food and Beverage,42475.85,30.602197406340057,133.57185534591196
2022-01-16,Grand Mound,Retail,10195.4,30.074926253687316,32.061006289308175
2022-01-16,Grapevine,Attractions,24830.559999999998,105.21423728813558,45.64441176470588
2022-01-16,Grapevine,Food and Beverage,48539.28,23.840510805500983,89.22661764705882
2022-01-16,Grapevine,Retail,18771.73,40.02501066098081,34.50685661764706
2022-01-16,Gurnee,Attractions,19224.45,113.08500000000001,58.07990936555891
2022-01-16,Gurnee,Food and Beverage,29207.76,25.779135039717563,88.2409667673716
2022-01-16,Gurnee,Retail,7128.93,32.70151376146789,21.537552870090636
2022-01-16,Kansas City,Attractions,5500.95,112.2642857142857,49.115625
2022-01-16,Kansas City,Food and Beverage,8331.28,25.713827160493828,74.38642857142858
2022-01-16,Kansas City,Retail,4801.13,33.34118055555555,42.86723214285714
2022-01-16,Manteca,Attractions,12994.49,56.25320346320346,34.65197333333333
2022-01-16,Manteca,Food and Beverage,26512.93,25.74070873786408,70.70114666666667
2022-01-16,Manteca,Retail,6850.05,35.67734375,18.2668
2022-01-16,Mason,Attractions,22837.95,132.0112716763006,56.952493765586034
2022-01-16,Mason,Food and Beverage,32940.28,26.060348101265824,82.14533665835411
2022-01-16,Mason,Retail,11052.67,33.09182634730539,27.5627680798005
2022-01-16,Minnesota,Attractions,4900.28,33.3352380952381,12.129405940594058
2022-01-16,Minnesota,Food and Beverage,41772.18,33.76894098625707,103.39648514851486
2022-01-16,Minnesota,Retail,6923.65,37.62853260869565,17.137747524752474
2022-01-16,New England,Attractions,244687.17,643.9136052631579,755.2073148148148
2022-01-16,New England,Food and Beverage,44179.54,28.22973801916933,136.3566049382716
2022-01-16,New England,Retail,11245.6,31.412290502793297,34.708641975308645
2022-01-16,Poconos,Attractions,23218.899999999998,82.62953736654804,57.90249376558603
2022-01-16,Poconos,Food and Beverage,35641.96,25.277985815602836,88.88269326683292
2022-01-16,Poconos,Retail,11038.95,33.966,27.528553615960103
2022-01-16,Sandusky,Attractions,17855.7,155.26695652173913,65.88819188191883
2022-01-16,Sandusky,Food and Beverage,21957.53,26.74485992691839,81.0240959409594
2022-01-16,Sandusky,Retail,8760.35,36.80819327731093,32.3260147601476
2022-01-16,Scottsdale,Attractions,9485.039999999999,47.90424242424242,33.875142857142855
2022-01-16,Scottsdale,Food and Beverage,30642.3,28.08643446379468,109.4367857142857
2022-01-16,Scottsdale,Retail,7699.43,44.505375722543356,27.497964285714286
2022-01-16,Southern California,Attractions,12273.91,99.78788617886178,25.46454356846473
2022-01-16,Southern California,Food and Beverage,29634.2,29.753212851405625,61.48174273858921
2022-01-16,Southern California,Retail,6743.05,28.096041666666668,13.989730290456432
2022-01-16,Traverse City,Attractions,9049.77,81.52945945945946,43.094142857142856
2022-01-16,Traverse City,Food and Beverage,15542.1,24.475748031496064,74.01
2022-01-16,Traverse City,Retail,6398.17,34.96267759562841,30.46747619047619
2022-01-16,Williamsburg,Attractions,12840.96,62.334757281553394,45.37441696113074
2022-01-16,Williamsburg,Food and Beverage,28668.57,25.038052401746725,101.30236749116608
2022-01-16,Williamsburg,Retail,11131.56,37.60662162162162,39.334134275618375
2022-01-16,Wisconsin Dells,Attractions,15873.07,305.25134615384616,51.70381107491857
2022-01-16,Wisconsin Dells,Food and Beverage,22679.21,25.453658810325475,73.87364820846905
2022-01-16,Wisconsin Dells,Retail,5161.17,31.091385542168677,16.811628664495114
2022-01-17,Atlanta,Attractions,10564.85,61.42354651162791,33.11865203761756
2022-01-17,Atlanta,Food and Beverage,26165.16,31.07501187648456,82.02244514106583
2022-01-17,Atlanta,Retail,7307.4,33.830555555555556,22.90721003134796
2022-01-17,Colorado,Attractions,9123.48,74.17463414634146,39.15656652360515
2022-01-17,Colorado,Food and Beverage,15133.58,23.390386398763525,64.95098712446352
2022-01-17,Colorado,Retail,5223.04,24.87161904761905,22.41648068669528
2022-01-17,Concord,Attractions,4579.4,34.69242424242424,12.685318559556785
2022-01-17,Concord,Food and Beverage,25378.98,31.883140703517586,70.30188365650969
2022-01-17,Concord,Retail,4841.22,30.257625,13.410581717451524
2022-01-17,Grand Mound,Attractions,22167.079999999998,134.34593939393937,55.696180904522606
2022-01-17,Grand Mound,Food and Beverage,31551.59,28.761704649042844,79.27535175879397
2022-01-17,Grand Mound,Retail,9786.95,36.11420664206642,24.59032663316583
2022-01-17,Grapevine,Attractions,26039.66,148.79805714285715,47.86702205882353
2022-01-17,Grapevine,Food and Beverage,28775.01,22.16872881355932,52.89523897058823
2022-01-17,Grapevine,Retail,11919.68,38.95320261437909,21.911176470588234
2022-01-17,Gurnee,Attractions,14693.460000000001,104.20893617021277,50.842422145328726
2022-01-17,Gurnee,Food and Beverage,22180.65,25.731612529002323,76.74965397923876
2022-01-17,Gurnee,Retail,10166.32,66.01506493506493,35.17757785467128
2022-01-17,Kansas City,Attractions,4152.15,98.86071428571428,37.07276785714286
2022-01-17,Kansas City,Food and Beverage,5892.72,21.98776119402985,52.61357142857143
2022-01-17,Kansas City,Retail,3167.54,34.05956989247312,28.281607142857144
2022-01-17,Manteca,Attractions,9880.99,47.734251207729464,23.249388235294116
2022-01-17,Manteca,Food and Beverage,16208.32,22.732566619915847,38.13722352941176
2022-01-17,Manteca,Retail,4581.15,35.51279069767442,10.779176470588235
2022-01-17,Mason,Attractions,5121.65,35.321724137931035,12.77219451371571
2022-01-17,Mason,Food and Beverage,27992.55,22.83242251223491,69.8068578553616
2022-01-17,Mason,Retail,8534.16,28.542341137123746,21.28219451371571
2022-01-17,Minnesota,Attractions,10425.0,84.0725806451613,25.804455445544555
2022-01-17,Minnesota,Food and Beverage,17652.15,23.074705882352944,43.69344059405941
2022-01-17,Minnesota,Retail,5479.07,31.855058139534883,13.562054455445544
2022-01-17,New England,Attractions,175681.22999999998,504.8311206896551,542.2260185185185
2022-01-17,New England,Food and Beverage,37480.82,27.702010347376202,115.68154320987654
2022-01-17,New England,Retail,8756.47,26.69655487804878,27.02614197530864
2022-01-17,Poconos,Attractions,15390.630000000001,58.297840909090915,38.38062344139651
2022-01-17,Poconos,Food and Beverage,32636.46,25.3980233463035,81.38768079800498
2022-01-17,Poconos,Retail,10525.35,38.55439560439561,26.24775561097257
2022-01-17,Sandusky,Attractions,10024.5,119.33928571428571,41.25308641975309
2022-01-17,Sandusky,Food and Beverage,15528.83,23.457447129909365,63.904650205761314
2022-01-17,Sandusky,Retail,7563.25,43.97238372093023,31.124485596707817
2022-01-17,Scottsdale,Attractions,6558.8,48.94626865671642,25.03358778625954
2022-01-17,Scottsdale,Food and Beverage,18486.26,24.714251336898393,70.55824427480916
2022-01-17,Scottsdale,Retail,4995.5,41.97899159663866,19.06679389312977
2022-01-17,Southern California,Attractions,7888.719999999999,129.32327868852457,16.366639004149377
2022-01-17,Southern California,Food and Beverage,17929.86,26.484283604135893,37.19887966804979
2022-01-17,Southern California,Retail,3598.68,24.15221476510067,7.466141078838174
2022-01-17,Traverse City,Attractions,8622.52,79.1056880733945,43.99244897959184
2022-01-17,Traverse City,Food and Beverage,11504.82,22.124653846153844,58.69806122448979
2022-01-17,Traverse City,Retail,6268.49,32.99205263157894,31.982091836734693
2022-01-17,Williamsburg,Attractions,11458.84,60.62878306878307,31.48032967032967
2022-01-17,Williamsburg,Food and Beverage,20772.83,25.456899509803925,57.06821428571429
2022-01-17,Williamsburg,Retail,6768.79,34.18580808080808,18.595576923076923
2022-01-17,Wisconsin Dells,Attractions,6743.9800000000005,156.83674418604653,44.07830065359477
2022-01-17,Wisconsin Dells,Food and Beverage,12075.92,21.996211293260473,78.9275816993464
2022-01-17,Wisconsin Dells,Retail,3293.27,30.21348623853211,21.524640522875817
2022-01-18,Atlanta,Attractions,7730.37,64.41975,24.233134796238243
2022-01-18,Atlanta,Food and Beverage,18858.25,22.83081113801453,59.11677115987461
2022-01-18,Atlanta,Retail,4218.84,28.699591836734694,13.225203761755486
2022-01-18,Colorado,Attractions,6590.64,50.69723076923077,28.28600858369099
2022-01-18,Colorado,Food and Beverage,9862.71,22.672896551724136,42.32922746781116
2022-01-18,Colorado,Retail,3785.2,25.40402684563758,16.245493562231758
2022-01-18,Concord,Attractions,4457.27,33.26320895522388,12.34700831024931
2022-01-18,Concord,Food and Beverage,16100.81,25.761295999999998,44.60058171745152
2022-01-18,Concord,Retail,5262.53,34.62190789473684,14.57764542936288
2022-01-18,Grand Mound,Attractions,12897.09,127.6939603960396,32.40474874371859
2022-01-18,Grand Mound,Food and Beverage,25262.0,27.163440860215054,63.472361809045225
2022-01-18,Grand Mound,Retail,7183.51,32.65231818181818,18.049020100502513
2022-01-18,Grapevine,Attractions,2186.99,27.337374999999998,4.020202205882352
2022-01-18,Grapevine,Food and Beverage,15328.87,19.403632911392407,28.178069852941178
2022-01-18,Grapevine,Retail,5763.16,32.93234285714286,10.594044117647059
2022-01-18,Gurnee,Attractions,7745.63,78.23868686868687,26.801487889273357
2022-01-18,Gurnee,Food and Beverage,12281.04,24.127779960707272,42.494948096885814
2022-01-18,Gurnee,Retail,3713.12,29.46920634920635,12.848166089965398
2022-01-18,Kansas City,Attractions,1491.27,30.43408163265306,13.314910714285714
2022-01-18,Kansas City,Food and Beverage,4433.46,19.8809865470852,39.58446428571428
2022-01-18,Kansas City,Retail,2942.47,30.334742268041236,26.272053571428568
2022-01-18,Manteca,Attractions,5297.64,50.45371428571429,12.465035294117648
2022-01-18,Manteca,Food and Beverage,8184.43,22.5466391184573,19.257482352941178
2022-01-18,Manteca,Retail,2405.56,30.45012658227848,5.660141176470588
2022-01-18,Mason,Attractions,10442.5,90.02155172413794,26.041147132169577
2022-01-18,Mason,Food and Beverage,19045.11,21.495609480812643,47.494039900249376
2022-01-18,Mason,Retail,7003.86,38.910333333333334,17.465985037406483
2022-01-18,Minnesota,Attractions,5336.679999999999,98.82740740740739,13.209603960396038
2022-01-18,Minnesota,Food and Beverage,10767.01,21.62050200803213,26.65101485148515
2022-01-18,Minnesota,Retail,2679.87,29.776333333333334,6.633341584158416
2022-01-18,New England,Attractions,120702.24,464.2393846153846,372.5377777777778
2022-01-18,New England,Food and Beverage,30070.89,30.221999999999998,92.81138888888889
2022-01-18,New England,Retail,6747.77,27.4299593495935,20.826450617283953
2022-01-18,Poconos,Attractions,13799.88,55.19952,34.41366583541147
2022-01-18,Poconos,Food and Beverage,27357.53,24.579991015274032,68.2232668329177
2022-01-18,Poconos,Retail,9389.48,37.25984126984127,23.41516209476309
2022-01-18,Sandusky,Attractions,8875.46,126.7922857142857,36.52452674897119
2022-01-18,Sandusky,Food and Beverage,12296.26,21.87946619217082,50.601893004115226
2022-01-18,Sandusky,Retail,4737.49,37.59912698412698,19.495843621399175
2022-01-18,Scottsdale,Attractions,4529.3,37.744166666666665,17.28740458015267
2022-01-18,Scottsdale,Food and Beverage,15362.8,23.032683658170914,58.63664122137404
2022-01-18,Scottsdale,Retail,2613.65,28.72142857142857,9.975763358778627
2022-01-18,Southern California,Attractions,3193.9199999999996,91.25485714285713,6.626390041493775
2022-01-18,Southern California,Food and Beverage,6461.46,21.829256756756756,13.40551867219917
2022-01-18,Southern California,Retail,2502.49,27.20097826086956,5.191887966804979
2022-01-18,Traverse City,Attractions,9440.55,97.32525773195876,48.16607142857143
2022-01-18,Traverse City,Food and Beverage,9889.04,19.582257425742576,50.45428571428572
2022-01-18,Traverse City,Retail,4101.11,34.463109243697474,20.924030612244895
